ImageNumber,ObjectNumber,Metadata_FileLocation,Metadata_Frame,Metadata_ID,Metadata_Plate,Metadata_Run,Metadata_Series,FileName__96h_brachyury_mask,FileName__96h_brachyury_original,FileName__96h_brightfield_mask,PathName__96h_brachyury_mask,PathName__96h_brachyury_original,PathName__96h_brightfield_mask,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Intensity_IntegratedIntensityEdge__96h_brachyury_original,Intensity_IntegratedIntensity__96h_brachyury_original,Intensity_LowerQuartileIntensity__96h_brachyury_original,Intensity_MADIntensity__96h_brachyury_original,Intensity_MassDisplacement__96h_brachyury_original,Intensity_MaxIntensityEdge__96h_brachyury_original,Intensity_MaxIntensity__96h_brachyury_original,Intensity_MeanIntensityEdge__96h_brachyury_original,Intensity_MeanIntensity__96h_brachyury_original,Intensity_MedianIntensity__96h_brachyury_original,Intensity_MinIntensityEdge__96h_brachyury_original,Intensity_MinIntensity__96h_brachyury_original,Intensity_StdIntensityEdge__96h_brachyury_original,Intensity_StdIntensity__96h_brachyury_original,Intensity_UpperQuartileIntensity__96h_brachyury_original,Location_CenterMassIntensity_X__96h_brachyury_original,Location_CenterMassIntensity_Y__96h_brachyury_original,Location_CenterMassIntensity_Z__96h_brachyury_original,Location_Center_X,Location_Center_Y,Location_Center_Z,Location_MaxIntensity_X__96h_brachyury_original,Location_MaxIntensity_Y__96h_brachyury_original,Location_MaxIntensity_Z__96h_brachyury_original,Number_Object_Number,RadialDistribution_FracAtD__96h_brachyury_original_1of9,RadialDistribution_FracAtD__96h_brachyury_original_2of9,RadialDistribution_FracAtD__96h_brachyury_original_3of9,RadialDistribution_FracAtD__96h_brachyury_original_4of9,RadialDistribution_FracAtD__96h_brachyury_original_5of9,RadialDistribution_FracAtD__96h_brachyury_original_6of9,RadialDistribution_FracAtD__96h_brachyury_original_7of9,RadialDistribution_FracAtD__96h_brachyury_original_8of9,RadialDistribution_FracAtD__96h_brachyury_original_9of9,RadialDistribution_MeanFrac__96h_brachyury_original_1of9,RadialDistribution_MeanFrac__96h_brachyury_original_2of9,RadialDistribution_MeanFrac__96h_brachyury_original_3of9,RadialDistribution_MeanFrac__96h_brachyury_original_4of9,RadialDistribution_MeanFrac__96h_brachyury_original_5of9,RadialDistribution_MeanFrac__96h_brachyury_original_6of9,RadialDistribution_MeanFrac__96h_brachyury_original_7of9,RadialDistribution_MeanFrac__96h_brachyury_original_8of9,RadialDistribution_MeanFrac__96h_brachyury_original_9of9,RadialDistribution_RadialCV__96h_brachyury_original_1of9,RadialDistribution_RadialCV__96h_brachyury_original_2of9,RadialDistribution_RadialCV__96h_brachyury_original_3of9,RadialDistribution_RadialCV__96h_brachyury_original_4of9,RadialDistribution_RadialCV__96h_brachyury_original_5of9,RadialDistribution_RadialCV__96h_brachyury_original_6of9,RadialDistribution_RadialCV__96h_brachyury_original_7of9,RadialDistribution_RadialCV__96h_brachyury_original_8of9,RadialDistribution_RadialCV__96h_brachyury_original_9of9
384,1,nan,0,H9,6,RR,0,FK223_run_RR_PLATE_6_ID_H9_C_BRA_mask.tif,FK223_run_RR_PLATE_6_ID_H9_C_BRA.tif,FK223_run_RR_PLATE_6_ID_H9_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brachyury\96h,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\96h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\96h,11081,14040,371,356,254,236,312.162891435791,294.7544445447162,1.1447933189337889,11299,0.26676811747783635,118.78033252693957,1,0.7892450142450143,0.8735201223320878,121.1255575598773,124.61540835707277,56.43580423808985,19.447630634306805,17.029386365926403,116.0,116.73605746013021,28.078613390029165,399.26197667087547,0.9807062571909019,6284.382157325745,325683.95836639404,23.804714679718018,5.46619987487793,2.602209832615252,23.560890197753906,46.805912017822266,18.215600456016652,29.391206422380115,29.24397850036621,14.630209922790527,14.630209922790527,1.9012359601397089,6.800594266154048,34.738115310668945,310.6255991421738,292.6548663925759,0.0,312.162891435791,294.7544445447162,0,320.0,283.0,0.0,1,0.013302127,0.043055512,0.071900174,0.103700586,0.12858285,0.1462579,0.16597983,0.17176743,0.15545355,1.2929900716826563,1.289454401606635,1.2829723483650337,1.2796282736472502,1.1963279277436554,1.0906351743965401,1.0039424251878872,0.8815909566469015,0.7147638023085112,0.06353538366413419,0.07368059438722674,0.07022150010764366,0.08398672974972357,0.09685274677324775,0.09719820869240851,0.09030855145669225,0.10779793326840507,0.09960984351947202
385,1,nan,0,A10,1,TR,0,FK223_run_TR_PLATE_1_ID_A10_C_BRA_mask.tif,FK223_run_TR_PLATE_1_ID_A10_C_BRA.tif,FK223_run_TR_PLATE_1_ID_A10_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brachyury\96h,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\96h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\96h,14208,18760,458,328,324,188,390.5197072072072,258.03814752252254,1.1338329350338856,14394,0.3141335534453325,134.49976747785547,1,0.7573560767590618,0.8819641493039837,138.27067666558847,141.73566946961517,63.63961030678928,22.075502566791254,19.4164878389476,128.69343417595164,131.27124943098121,31.846491408389923,449.9310242291876,0.9870779491454773,7307.520457267761,493222.77398967743,27.86418914794922,6.886919021606445,0.2213587407221398,27.831645965576172,56.3010139465332,19.129634704889426,34.71444073688608,34.50686264038086,15.325150489807129,15.325150489807129,2.5326683852761454,9.009294291887432,41.65310287475586,390.5378756941266,257.81753565027367,0.0,390.5197072072072,258.03814752252254,0,408.0,261.0,0.0,1,0.014488444,0.047524113,0.07953266,0.10682703,0.12785333,0.1471438,0.16477461,0.16913435,0.1427217,1.3632570102514525,1.4427833343163419,1.4107366304718991,1.3129744075986305,1.1880576643310683,1.0899995071920272,1.0030495636260894,0.8653441934994229,0.6596583867119589,0.022456579432424344,0.01857038609758589,0.03331096070870079,0.04076071270243944,0.057776874963520235,0.07350824786752527,0.05088585126367464,0.04950412091849495,0.06259907468117204
386,1,nan,0,A11,1,TR,0,FK223_run_TR_PLATE_1_ID_A11_C_BRA_mask.tif,FK223_run_TR_PLATE_1_ID_A11_C_BRA.tif,FK223_run_TR_PLATE_1_ID_A11_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brachyury\96h,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\96h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\96h,15087,19668,461,314,329,165,391.96500298270036,241.9762046795254,1.1840144109264303,15369,0.5390428464727278,138.59785355992855,1,0.7670835875533862,0.8445843148290327,151.963369486225,159.0,63.788713735268246,22.104386076813455,19.6468827043885,128.92848536930325,127.99545528027318,24.617708376488068,473.78888860545663,0.981651376146789,8412.69174003601,541054.0731391907,29.477699756622314,6.484926223754883,1.9299521473791676,29.36046600341797,57.65449142456055,20.518760341551246,35.86227037444095,36.05857849121094,15.819510459899902,15.759237289428711,3.1866396170742464,8.621509959171854,42.399373054504395,393.6753006588402,242.87040664226325,0.0,391.96500298270036,241.9762046795254,0,401.0,252.0,0.0,1,0.014386159,0.043378588,0.07335043,0.10086351,0.12476119,0.14941482,0.16696852,0.1742274,0.15264942,1.4185881462933951,1.4104585222466266,1.3645350559719045,1.2809156216116528,1.1883030437695006,1.1033878739316014,1.0072187638816605,0.8782388266465984,0.6874691827217138,0.013742200089681451,0.02122655757788564,0.025983582942302737,0.031722345970801556,0.040488282183892554,0.04385127823597539,0.049679720879470805,0.0631310260240955,0.08644428094288133
387,1,nan,0,A12,1,TR,0,FK223_run_TR_PLATE_1_ID_A12_C_BRA_mask.tif,FK223_run_TR_PLATE_1_ID_A12_C_BRA.tif,FK223_run_TR_PLATE_1_ID_A12_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brachyury\96h,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\96h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\96h,18511,25760,451,342,291,181,370.96737075252554,263.1214413051699,1.1220325126692836,18705,0.25625699879206265,153.52178090613918,1,0.7185947204968944,0.891239771315564,156.69588627467732,162.27445886522005,71.58910531638176,25.000327397146403,22.090722034374522,145.38106070508613,151.46360462977603,10.311917834196406,510.8843430349616,0.9896284415931569,9236.320491790771,774668.7180862427,32.23142147064209,9.281356811523438,2.6903943434655786,30.249723434448242,73.25447845458984,21.939003543446013,41.84910151187093,41.73525810241699,15.844646453857422,15.844646453857422,3.738579788295297,11.999163716134541,50.79317855834961,372.59816111760045,265.2612414146499,0.0,370.96737075252554,263.1214413051699,0,373.0,252.0,0.0,1,0.015610393,0.048336364,0.08049998,0.10915514,0.13246527,0.14960405,0.16066362,0.16240104,0.14126413,1.5619674992117987,1.5088607758710695,1.4411364331754946,1.3407901869054697,1.2260323355644915,1.1033149849489847,0.9776608359991982,0.8343618003909459,0.6477434309935368,0.010946841095714935,0.028017325093232213,0.03742949413047812,0.04546445383940409,0.052189635100824985,0.058596797994610136,0.07747481741744663,0.10713185458744559,0.12149343415062716
390,1,nan,0,A3,1,TR,0,FK223_run_TR_PLATE_1_ID_A3_C_BRA_mask.tif,FK223_run_TR_PLATE_1_ID_A3_C_BRA.tif,FK223_run_TR_PLATE_1_ID_A3_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brachyury\96h,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\96h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\96h,13274,17161,478,321,347,190,410.7498116618954,254.53653759228567,1.1786578578301026,13631,0.28271746279132454,130.0037757790694,1,0.7734980478993065,0.848422630330561,133.03174593031758,138.80922159568507,61.18823416311342,21.026650773154522,18.439088914585774,125.95807117574881,127.60448037436551,-23.333499716793956,443.4041122946064,0.9738096984814026,7098.68480014801,406743.41706848145,23.965782165527344,6.624387741088867,2.0371134187684437,25.69428825378418,49.39387512207031,18.43814233804678,30.642113686038982,30.514036178588867,14.757070541381836,14.757070541381836,1.9909726345855754,7.609267964837244,37.20513343811035,411.66706646093434,256.3554588975011,0.0,410.7498116618954,254.53653759228567,0,421.0,256.0,0.0,1,0.0140807545,0.043800373,0.07500088,0.10392939,0.12660997,0.14576106,0.16219234,0.17303996,0.15558533,1.3544053259723787,1.3616068999891444,1.3545057274046344,1.294145180670782,1.1893989319128064,1.081516087405036,0.9844266955144979,0.8824173649297133,0.7082440739367226,0.020075830679438567,0.02726630264276529,0.05060950225886513,0.05053218519746962,0.054610632559358586,0.11263882946650922,0.14160100985267032,0.12681711677054844,0.09945710683877737
391,1,nan,0,A4,1,TR,0,FK223_run_TR_PLATE_1_ID_A4_C_BRA_mask.tif,FK223_run_TR_PLATE_1_ID_A4_C_BRA.tif,FK223_run_TR_PLATE_1_ID_A4_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brachyury\96h,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\96h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\96h,16496,22010,474,318,332,163,402.65597720659554,240.4468962172648,1.1436519324842642,16712,0.4680811717757527,144.9253584779118,1,0.7494775102226261,0.8743919120809595,154.41536901965736,156.51836952894698,66.40783086353596,23.643217622219964,21.01189802081432,137.69546700463349,136.45461853622658,-14.970089223688833,486.9015869776647,0.987075155576831,9827.49939918518,652047.8590250015,33.9964599609375,6.161701202392578,2.7370240686549208,42.539676666259766,61.12789535522461,23.737921254070486,39.52763451897439,39.457183837890625,14.49948787689209,14.49948787689209,5.065184691886875,8.73586771424171,46.173500061035156,403.224025441264,243.1243244526217,0.0,402.65597720659554,240.4468962172648,0,378.0,245.0,0.0,1,0.013383664,0.043102834,0.074965775,0.09988958,0.1222502,0.1453672,0.16598913,0.17790298,0.15714863,1.3462007590909983,1.3569167095968648,1.3268620435771972,1.2214814328192924,1.1297699092149043,1.074844202616992,1.0133814584052963,0.9136636317295858,0.7206905173831155,0.013238669890875788,0.027759641974355025,0.036417941055613155,0.03743364181510639,0.06354875956304114,0.0910956400071766,0.09332883269662907,0.10396404323245874,0.13654112585840142
392,1,nan,0,A5,1,TR,0,FK223_run_TR_PLATE_1_ID_A5_C_BRA_mask.tif,FK223_run_TR_PLATE_1_ID_A5_C_BRA.tif,FK223_run_TR_PLATE_1_ID_A5_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brachyury\96h,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\96h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\96h,13765,20300,470,327,330,182,397.937450054486,256.59505993461676,1.237158410470662,14211,0.3076217324123711,132.38633741168127,1,0.6780788177339901,0.8083039257838954,136.7624843307478,144.34680460612904,58.52349955359813,20.557159723291853,18.24828759089466,124.8257792254295,130.13069824298773,-29.014743432222062,462.6000717874997,0.9686158609527831,6996.168154716492,450947.8428583145,25.40993881225586,6.961553573608398,1.8452418109411717,35.53453063964844,55.275604248046875,18.36264607537137,32.76046806090189,32.284149169921875,14.484270095825195,14.484270095825195,1.9361982923551702,8.953912719783416,39.384212493896484,398.455651560993,258.36604399425687,0.0,397.937450054486,256.59505993461676,0,388.0,253.0,0.0,1,0.013703741,0.04451906,0.075771496,0.10299375,0.12668248,0.14495675,0.16372988,0.17367075,0.15397207,1.521225779828007,1.5056630272500526,1.4486036643178863,1.3437999584027902,1.2160280831625745,1.0879660307174792,0.9858887782116666,0.8648979473810542,0.6747614148267697,0.017223856004861652,0.023645134595655197,0.029093980433088407,0.03546862985276015,0.06121860010484612,0.08384085608703103,0.09123864038601101,0.07069452333959425,0.06291066346235012
393,1,nan,0,A6,1,TR,0,FK223_run_TR_PLATE_1_ID_A6_C_BRA_mask.tif,FK223_run_TR_PLATE_1_ID_A6_C_BRA.tif,FK223_run_TR_PLATE_1_ID_A6_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brachyury\96h,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\96h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\96h,13490,16896,507,342,379,210,440.2029651593773,273.9487768717569,1.1225722465580688,13648,0.386908063530782,131.05724496752305,1,0.7984138257575758,0.890811262318404,136.61674346315507,138.10503249338888,61.84658438426491,21.699651870498137,19.1049731745428,126.98094768045128,125.97679858041346,-36.15946870839593,436.2325394193526,0.9884232121922626,6772.328081130981,413381.3863296509,24.565659523010254,5.997184753417969,1.36990879356082,24.50282859802246,50.338165283203125,17.963734963212154,30.643542352086797,30.140085220336914,15.31987190246582,15.31987190246582,1.1977077903701903,7.492889477587445,36.845319747924805,440.59641322330776,272.63658453689715,0.0,440.2029651593773,273.9487768717569,0,457.0,270.0,0.0,1,0.015757302,0.04677788,0.07822398,0.10534736,0.12830359,0.14754161,0.16122438,0.16776365,0.14906026,1.4864755355446595,1.4244551329324704,1.361601939605123,1.280302572290636,1.1863025322280714,1.0888054437071262,0.9841252887006245,0.8667681517157222,0.6907670781379786,0.012415549979292999,0.011409008859694899,0.0437887940812573,0.045498263472280275,0.06454109449757534,0.07901205908222766,0.07530941673442915,0.07305102168672202,0.04562355408016714
394,1,nan,0,A7,1,TR,0,FK223_run_TR_PLATE_1_ID_A7_C_BRA_mask.tif,FK223_run_TR_PLATE_1_ID_A7_C_BRA.tif,FK223_run_TR_PLATE_1_ID_A7_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brachyury\96h,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\96h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\96h,15499,19720,496,327,351,191,419.8159881282663,259.5570036776566,1.1319916066853222,15721,0.4325268365462862,140.47754163513216,1,0.7859533468559837,0.8833987761872037,148.2506012117246,149.7230777134908,65.29931086925804,23.026883233198085,20.248456731316587,134.23744748650546,133.66586419631906,67.13287181117367,469.5462479183374,0.9858787608930729,7850.950704574585,541255.8331279755,28.043086528778076,7.054323196411133,1.280208128853433,29.494474411010742,58.17820739746094,19.289805170944927,34.921984200785566,34.705169677734375,15.080804824829102,15.080804824829102,2.517307274668536,9.052883617567787,42.213528633117676,419.2960490384066,260.72687383969094,0.0,419.8159881282663,259.5570036776566,0,427.0,231.0,0.0,1,0.015346713,0.04646519,0.077616334,0.10729721,0.13070892,0.14964184,0.16168733,0.16641727,0.14481921,1.4773832945997354,1.4403279058337113,1.3732597717683555,1.3094484149705672,1.213815170581857,1.103377213955037,0.9858347437249952,0.8526615807143115,0.6692167597961121,0.028151914811392068,0.0370924128037865,0.03251461048010852,0.030073254414616245,0.03974849357217277,0.054850868294304925,0.06352495604856276,0.0637972424750055,0.07974783182558719
395,1,nan,0,A8,1,TR,0,FK223_run_TR_PLATE_1_ID_A8_C_BRA_mask.tif,FK223_run_TR_PLATE_1_ID_A8_C_BRA.tif,FK223_run_TR_PLATE_1_ID_A8_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brachyury\96h,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\96h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\96h,14388,18906,407,314,270,176,340.6650681123158,246.22372810675563,1.135488682163639,14573,0.134370997698721,135.34906933425705,1,0.7610282450015868,0.8806780866318549,136.48506995826494,140.13208055259867,62.433965115151864,22.12216426253307,19.697715603592208,133.62842154972705,135.24729982073217,72.78153928026872,453.10259710444143,0.9873052906059151,8221.499136924744,550000.4116716385,30.259654998779297,7.831367492675781,0.6557954526274101,28.640819549560547,62.85636520385742,21.2992205619812,38.22632830634129,37.95252227783203,15.000228881835938,15.000228881835938,3.024148483899089,10.078002565551282,45.97697067260742,340.0221617672824,246.09434840509192,0.0,340.6650681123158,246.22372810675563,0,331.0,246.0,0.0,1,0.015194649,0.046600513,0.07941806,0.10628674,0.13165629,0.14801529,0.16180097,0.16585481,0.1451726,1.4974014249259966,1.4544212220159791,1.412443872435273,1.3014924603573783,1.2111705163555657,1.094932647658496,0.9826898666160815,0.8540869829222902,0.6683978594970696,0.022149452914145877,0.03228143176607293,0.024436592751262573,0.03848177242944831,0.05388273528667908,0.055537427276666246,0.05566862114005977,0.07161214183906744,0.08645632162727242
396,1,nan,0,A9,1,TR,0,FK223_run_TR_PLATE_1_ID_A9_C_BRA_mask.tif,FK223_run_TR_PLATE_1_ID_A9_C_BRA.tif,FK223_run_TR_PLATE_1_ID_A9_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brachyury\96h,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\96h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\96h,13509,17947,440,326,303,195,366.86905026278777,259.8515804278629,1.2198490832261903,13994,0.4778609136885056,131.14950632704384,1,0.752716331420293,0.8197735389981641,140.97379450053364,148.51935900750448,57.723478758647246,20.53524904072905,18.24828759089466,122.3211935367477,123.83638722436585,47.772857195741125,455.0609665440988,0.9653422895526654,6947.4758405685425,425269.7688550949,25.236070156097412,6.388553619384766,0.6896118636598348,27.163278579711914,58.13108825683594,17.588546431819093,31.48047737472018,31.522167205810547,15.48460578918457,15.48460578918457,1.3609730146503012,7.840095402907226,37.98078727722168,366.38207991212477,260.3398676385039,0.0,366.86905026278777,259.8515804278629,0,340.0,280.0,0.0,1,0.01313468,0.042419635,0.070588246,0.10021719,0.12533586,0.14870764,0.17064425,0.17730725,0.15164526,1.4082253082388945,1.414930483864403,1.3392929986663358,1.280826930150513,1.1974272248157323,1.1080482908608287,1.0222763726954436,0.88877314092498,0.6756516461921629,0.01875103258552667,0.028670130452208273,0.02719874808182443,0.05175909812284148,0.0750060830243158,0.08852531266425126,0.06376010335094065,0.054558624051694045,0.04825217712400582
397,1,nan,0,B10,1,TR,0,FK223_run_TR_PLATE_1_ID_B10_C_BRA_mask.tif,FK223_run_TR_PLATE_1_ID_B10_C_BRA.tif,FK223_run_TR_PLATE_1_ID_B10_C_BTFmask.tif,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brachyury\96h,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Focussed Images\96h\Brachyury,C:\Users\savill\OneDrive\Documents\PhD Jesse\Embryonic_organoid_prediction\Processing dataset for Paper\TLS_2D_morphostate_investigation\image_data\Processed Data\Masks Brightfield\96h,14423,19043,478,325,339,188,407.4520557442973,256.76170006240034,1.1380947734273996,14594,0.1875313016229031,135.5135932433173,1,0.7573911673580843,0.8786614466108794,136.90793085236794,138.61096637712328,64.40496875241847,22.366820712800976,19.72308292331602,133.148509369971,134.47899622597203,-79.42081458810063,454.17366491630685,0.9882828559682061,8871.202390670776,517741.3849401474,30.852535247802734,5.220983505249023,1.2533345776444849,34.831722259521484,56.886253356933594,23.042084131612405,35.89692747279674,35.89205741882324,15.419998168945312,15.419998168945312,4.365140375457839,7.179049552132937,41.248090744018555,406.29102542753475,256.289623620415,0.0,407.4520557442973,256.76170006240034,0,381.0,239.0,0.0,1,0.014351512,0.04368791,0.07145884,0.09952526,0.12477309,0.1458549,0.16185088,0.17518078,0.16331682,1.3617885656666802,1.318223271222784,1.2568912599599167,1.204238922266449,1.1573005235415539,1.0793562331387403,0.9878862919857365,0.9059277015984283,0.7537659003162377,0.02166181541667011,0.024655766536492176,0.03135213845638006,0.05676736580590943,0.05861567556575813,0.05712723200540024,0.07035739817860685,0.07681457536577711,0.11031091649787747
